Date,High,Low,SPY Close
5/22/2014,189.9799957,188.8600006,168.2667542
5/23/2014,190.4799957,189.5899963,168.9412384
5/27/2014,191.5800018,190.9499969,169.97966
5/28/2014,191.8200073,191.0599976,169.8554535
5/29/2014,192.3999939,191.3300018,170.7340698
5/30/2014,192.8000031,192.0299988,171.0091858
6/2/2014,192.9900055,191.9700012,171.2044678
6/3/2014,192.8999939,192.25,171.1157379
6/4/2014,193.3000031,192.2700043,171.4618683
6/5/2014,194.6499939,192.6999969,172.5801239
6/6/2014,195.4299927,194.7799988,173.4055481
6/9/2014,196.0500031,195.1699982,173.5830536
6/10/2014,195.6399994,194.9199982,173.6008301
6/11/2014,195.1199951,194.4799957,172.9973145
6/12/2014,194.8000031,193.1100006,171.772522
6/13/2014,194.3200073,193.3000031,172.2961426
6/16/2014,194.6999969,193.6600037,172.4381714
6/17/2014,194.9700012,193.8099976,172.91745
6/18/2014,196.3699951,194.3999939,174.1865997
6/19/2014,196.6000061,195.8000031,174.3818359
6/20/2014,196.1000061,195.6999969,174.7358551
6/23/2014,196.0500031,195.5200043,174.6824036
6/24/2014,196.5,194.4799957,173.6300659
6/25/2014,195.7799988,194.25,174.4148254
6/26/2014,195.6300049,194.1300049,174.289978
6/27/2014,195.8800049,194.8899994,174.6288605
6/30/2014,196.1699982,195.5299988,174.5397034
7/1/2014,197.6300049,196.1300049,175.7079315
7/2/2014,197.4799957,196.9600067,175.8862305
7/3/2014,198.2899933,197.6399994,176.7513123
7/7/2014,197.9799957,197.2200012,176.1359406
7/8/2014,197.2200012,195.7599945,175.0034332
7/9/2014,197.3000031,196.3099976,175.7881622
7/10/2014,196.8600006,195.0599976,175.0925598
7/11/2014,196.75,195.7799988,175.333374
7/14/2014,197.8600006,197.4400024,176.2162628
7/15/2014,198.1000061,196.3600006,175.8862305
7/16/2014,198.2599945,197.4199982,176.5372772
7/17/2014,198.1000061,195.4299927,174.5307617
7/18/2014,197.9100037,196.2400055,176.3143311
7/21/2014,197.5,196.4299927,175.9843445
7/22/2014,198.5599976,197.8699951,176.7513123
7/23/2014,198.8500061,198.1000061,177.1436615
7/24/2014,199.0599976,198.4499969,177.1526337
7/25/2014,198.2599945,197.3300018,176.3232117
7/28/2014,198.0899963,196.6199951,176.394577
7/29/2014,198.4499969,196.9199982,175.6365662
7/30/2014,197.9100037,196.1600037,175.6633453
7/31/2014,195.7799988,192.9700012,172.1943054
8/1/2014,193.7599945,191.5700073,171.6681519
8/4/2014,194.3000031,192.0500031,172.9076996
8/5/2014,193.6000061,191.3099976,171.2311554
8/6/2014,192.8899994,191.0800018,171.2846832
8/7/2014,193.1300049,190.5500031,170.3572083
8/8/2014,193.3699951,190.9499969,172.3280487
8/11/2014,194.6600037,193.7100067,172.8274384
8/12/2014,194.1499939,192.9400024,172.5866547
8/13/2014,195.0599976,193.9600067,173.7549286
8/14/2014,195.7599945,194.9799957,174.5753479
8/15/2014,196.6499939,194.3099976,174.5397034
8/18/2014,197.4499969,196.6900024,176.002243
8/19/2014,198.5399933,197.4400024,176.9207153
8/20/2014,199.1600037,198.0800018,177.3933716
8/21/2014,199.7599945,198.9299927,177.9106293
8/22/2014,199.6900024,198.7400055,177.6341705
8/25/2014,200.5899963,199.1499939,178.5348206
8/26/2014,200.8200073,200.2799988,178.6507568
8/27/2014,200.5700073,199.9400024,178.579422
8/28/2014,200.2700043,199.3899994,178.481369
8/29/2014,200.7299957,199.8200073,178.9896393
9/2/2014,201,199.8600006,178.9004822
9/3/2014,201.4100037,200.2200012,178.8024139
9/4/2014,201.5800018,199.6600037,178.5438232
9/5/2014,201.1900024,199.4100037,179.3463593
9/8/2014,201.2100067,200,178.8826599
9/9/2014,200.5500031,198.9100037,177.7501373
9/10/2014,200.1999969,198.7700043,178.4189301
9/11/2014,200.3300018,199.1199951,178.6240387
9/12/2014,200.1199951,198.5599976,177.580658
9/15/2014,199.3200073,198.3800049,177.4469147
9/16/2014,200.8399963,198.5,178.7845306
9/17/2014,201.6799927,199.75,179.0253448
9/18/2014,201.8500061,201.1000061,179.9795685
9/19/2014,201.8999939,200.2899933,179.8173523
9/22/2014,200.3800049,198.7299957,178.4286346
9/23/2014,199.2599945,197.9499969,177.4072876
9/24/2014,199.6900024,197.5200043,178.79599
9/25/2014,199.0500031,196.2700043,175.9110107
9/26/2014,198.3899994,196.4199982,177.3087006
9/29/2014,197.8899994,196.0500031,176.9861755
9/30/2014,198.3000031,196.6100006,176.5203247
10/1/2014,196.7700043,193.9100037,174.128067
10/2/2014,195.0599976,192.3500061,174.1549835
10/3/2014,196.9400024,195.0800018,176.0723267
10/6/2014,197.6000061,195.5800018,175.8662415
10/7/2014,195.7200012,193.2200012,173.1515198
10/8/2014,196.9199982,192.3600006,176.1798096
10/9/2014,196.6000061,192.5800018,172.6856537
10/10/2014,193.6499939,190.4900055,170.7145386
10/13/2014,191.1499939,187.3000031,167.9102173
10/14/2014,189.8200073,187.0399933,168.1700592
10/15/2014,187.6900024,181.9199982,167.0321503
10/16/2014,187.5800018,182.8899994,166.8888092
10/17/2014,189.75,187.6199951,168.8599091
10/20/2014,190.4499969,188.0700073,170.4994965
10/21/2014,194.1999969,191.4799957,173.8772583
10/22/2014,194.9100037,192.6100006,172.6408234
10/23/2014,196.1999969,194.2599945,174.6477203
10/24/2014,196.4900055,194.4900055,175.9916687
10/27/2014,196.4499969,195.0299988,175.7497711
10/28/2014,198.4199982,196.7299957,177.7656555
10/29/2014,199.1199951,196.8000031,177.4968719
10/30/2014,199.9499969,197.3999939,178.6347351
10/31/2014,201.8200073,200.7700043,180.6774597
11/3/2014,202.4499969,201.3099976,180.776062
11/4/2014,201.6000061,200.0599976,180.1488647
11/5/2014,202.5899963,201.4499969,181.2867432
11/6/2014,203.2599945,201.6399994,182.0124664
11/7/2014,203.6000061,202.6100006,182.1827087
11/10/2014,204.0399933,203.1300049,182.7560883
11/11/2014,204.3099976,203.6499939,182.935318
11/12/2014,204.2400055,203.3099976,182.738205
11/13/2014,204.8300018,203.2100067,182.9443054
11/14/2014,204.4900055,203.7200012,182.9890594
